age,year_income,work_experience,credit_grade,percentage_rate,credit_percent_income,cb_person_default,cb_person_cred_hist_length,home_status_OTHER,home_status_OWN,home_status_RENT,credit_purpose_EDUCATION,credit_purpose_HOMEIMPROVEMENT,credit_purpose_MEDICAL,credit_purpose_PERSONAL,credit_purpose_VENTURE,credit_history_ratio
25,50000,0.0,6,8.0,0.06,0,4,0,0,1,1,0,0,0,0,0.5714285714285714
22,36000,1.0,5,10.37,0.08,0,3,0,0,1,0,1,0,0,0,0.75
28,86400,0.0,3,14.09,0.19,1,6,0,0,0,1,0,0,0,0,0.6
38,76000,4.0,6,5.99,0.12,0,12,0,0,0,0,0,0,1,0,0.6
34,35000,0.0,5,11.26,0.09,0,6,0,0,1,0,0,1,0,0,0.375
25,36400,4.0,4,12.29,0.3,0,3,0,0,0,0,0,0,0,1,0.42857142857142855
25,80000,0.0,5,10.99,0.19,0,3,0,0,0,0,0,1,0,0,0.42857142857142855
45,33600,14.0,6,6.39,0.12,0,11,0,1,0,0,0,0,0,1,0.4074074074074074
31,75000,0.0,3,14.74,0.27,0,10,0,0,0,1,0,0,0,0,0.7692307692307693
28,126000,2.0,5,11.71,0.1,0,7,0,0,0,0,1,0,0,0,0.7
26,16120,2.0,5,11.58,0.31,0,3,0,0,1,0,0,0,1,0,0.375
22,28800,3.0,6,8.49,0.07,0,2,0,0,1,0,0,1,0,0,0.5
27,75860,9.0,5,10.99,0.32,0,5,0,0,1,0,0,1,0,0,0.5555555555555556
23,72000,5.0,6,7.4,0.22,0,3,0,0,0,0,0,1,0,0,0.6
27,28000,8.0,6,7.51,0.43,0,9,0,0,1,0,0,1,0,0,1.0
39,25140,8.0,4,14.22,0.06,1,13,0,0,1,0,0,0,0,0,0.6190476190476191
22,60000,5.0,3,15.65,0.18,0,2,0,0,1,0,0,0,1,0,0.5
31,200000,1.0,5,9.63,0.04,0,5,0,0,0,0,0,1,0,0,0.38461538461538464
30,51600,4.0,3,15.28,0.24,0,7,0,0,0,1,0,0,0,0,0.5833333333333334
36,33000,2.0,3,14.96,0.33,1,15,0,0,1,0,1,0,0,0,0.8333333333333334
36,53000,5.0,4,15.27,0.06,0,12,0,0,1,0,1,0,0,0,0.6666666666666666
25,22000,3.0,2,16.32,0.23,0,3,0,0,1,0,0,0,1,0,0.42857142857142855
36,74000,10.0,3,15.62,0.05,1,12,0,0,1,1,0,0,0,0,0.6666666666666666
26,97000,4.0,6,6.17,0.17,0,4,0,0,1,0,0,1,0,0,0.5
33,23400,13.0,5,12.69,0.21,0,10,0,0,1,0,0,0,0,1,0.6666666666666666
35,78000,9.0,6,6.54,0.13,0,5,0,0,0,0,0,0,1,0,0.29411764705882354
25,32000,9.0,4,12.99,0.19,1,2,0,0,1,0,0,0,0,0,0.2857142857142857
34,68000,17.0,3,16.29,0.15,0,9,0,0,0,0,0,0,1,0,0.5625
32,44000,8.0,6,6.99,0.08,0,8,0,0,0,0,0,1,0,0,0.5714285714285714
27,58650,11.0,6,5.42,0.06,0,6,0,0,0,0,0,1,0,0,0.6666666666666666
39,44000,14.0,6,7.68,0.06,0,15,0,0,0,0,0,0,1,0,0.7142857142857143
22,60000,6.0,6,7.14,0.12,0,3,0,0,0,0,0,1,0,0,0.75
25,110000,8.0,6,9.32,0.07,0,3,1,0,0,0,0,0,0,1,0.42857142857142855
29,57000,4.0,6,6.76,0.04,0,7,0,0,0,0,0,1,0,0,0.6363636363636364
21,72000,5.0,6,6.54,0.03,0,2,0,0,0,0,0,0,0,0,0.6666666666666666
30,29102,2.0,6,7.9,0.1,0,9,0,0,1,0,0,0,0,1,0.75
24,35000,0.0,5,10.37,0.12,0,4,0,0,1,0,0,0,1,0,0.6666666666666666
37,60000,4.0,4,12.73,0.2,1,17,0,0,0,1,0,0,0,0,0.8947368421052632
26,75000,3.0,6,10.99,0.27,0,3,0,0,1,1,0,0,0,0,0.375
41,56004,4.0,5,11.48,0.23,0,15,0,0,1,1,0,0,0,0,0.6521739130434783
27,36000,3.0,5,12.42,0.16,0,10,0,0,1,0,0,1,0,0,1.1111111111111112
23,80000,1.0,4,13.48,0.15,1,4,0,0,0,1,0,0,0,0,0.8
27,290000,0.0,5,9.99,0.03,0,6,0,0,0,0,0,1,0,0,0.6666666666666666
32,60000,7.0,6,7.51,0.12,0,8,0,0,1,0,1,0,0,0,0.5714285714285714
27,40000,11.0,6,5.79,0.1,0,5,0,0,0,0,0,0,0,0,0.5555555555555556
24,25000,2.0,5,11.48,0.36,0,2,0,0,1,0,0,1,0,0,0.3333333333333333
24,25000,5.0,4,13.48,0.1,1,4,0,0,1,0,0,1,0,0,0.6666666666666666
34,64000,2.0,6,6.92,0.14,0,6,0,0,0,1,0,0,0,0,0.375
22,48000,6.0,6,5.99,0.09,0,3,0,0,0,0,0,0,0,0,0.75
30,72000,8.0,4,13.49,0.07,1,7,0,0,0,0,0,0,0,0,0.5833333333333334
27,40000,6.0,6,5.99,0.1,0,5,0,0,0,0,1,0,0,0,0.5555555555555556
27,12000,1.0,6,7.37,0.06,0,6,0,0,1,0,0,0,0,0,0.6666666666666666
24,90000,4.0,6,7.9,0.22,0,3,0,0,0,0,0,0,0,1,0.5
27,66000,11.0,3,10.99,0.09,0,8,0,0,1,0,0,0,0,0,0.8888888888888888
27,55000,5.0,6,6.62,0.09,0,6,0,0,0,0,0,0,1,0,0.6666666666666666
36,37000,3.0,6,6.91,0.19,0,13,0,0,0,0,0,0,1,0,0.7222222222222222
22,39000,3.0,3,10.99,0.26,1,3,0,0,1,1,0,0,0,0,0.75
23,130000,7.0,6,5.79,0.05,0,3,0,0,0,0,0,0,0,0,0.6
33,144000,13.0,3,10.99,0.13,0,8,0,0,0,1,0,0,0,0,0.5333333333333333
24,55000,8.0,5,11.99,0.11,0,2,0,0,0,1,0,0,0,0,0.3333333333333333
40,41000,2.0,4,12.53,0.15,0,11,0,0,0,0,1,0,0,0,0.5
23,93000,7.0,4,12.73,0.27,0,3,0,1,0,0,0,0,0,1,0.6
27,47900,1.0,4,13.47,0.16,0,6,0,1,0,0,0,0,0,1,0.6666666666666666
28,75000,4.0,6,6.92,0.08,0,6,0,0,1,1,0,0,0,0,0.6
23,88000,7.0,6,5.79,0.11,0,3,0,0,1,0,0,0,1,0,0.6
38,90000,5.0,6,10.99,0.28,0,17,0,0,0,1,0,0,0,0,0.85
24,33000,1.0,5,10.99,0.61,0,3,0,0,1,0,0,0,0,0,0.5
34,51000,1.0,6,5.99,0.12,0,6,0,0,1,0,0,1,0,0,0.375
23,55000,5.0,5,11.86,0.07,0,4,0,0,1,0,0,0,1,0,0.8
29,190000,5.0,6,6.62,0.02,0,5,0,0,0,0,0,0,1,0,0.45454545454545453
35,38469,0.0,4,12.23,0.26,1,7,0,0,1,0,1,0,0,0,0.4117647058823529
25,50000,9.0,2,19.42,0.18,0,4,0,1,0,0,0,0,1,0,0.5714285714285714
35,77268,11.0,4,11.03,0.1,0,7,0,0,0,1,0,0,0,0,0.4117647058823529
22,42000,4.0,6,8.63,0.17,0,4,0,0,1,1,0,0,0,0,1.0
25,80004,0.0,6,7.49,0.04,0,4,0,0,0,0,0,0,0,0,0.5714285714285714
23,62000,7.0,5,12.42,0.07,0,2,0,0,1,0,0,0,0,1,0.4
24,65000,7.0,3,15.31,0.22,1,4,0,0,0,0,0,0,0,1,0.6666666666666666
27,89004,4.0,6,7.51,0.11,0,9,0,0,0,0,0,0,1,0,1.0
34,23000,2.0,6,10.99,0.11,0,9,0,1,0,0,0,0,0,1,0.5625
30,75480,1.0,4,15.27,0.28,1,9,0,0,1,0,0,1,0,0,0.75
26,88900,9.0,4,14.65,0.22,0,4,0,0,0,0,0,1,0,0,0.5
29,125000,2.0,6,9.63,0.11,0,6,0,0,1,0,0,0,0,0,0.5454545454545454
32,54000,2.0,6,7.9,0.09,0,7,0,0,1,0,0,1,0,0,0.5
22,50000,7.0,4,12.68,0.1,0,3,0,0,1,0,0,1,0,0,0.75
24,70000,1.0,5,10.62,0.36,0,2,0,0,0,0,0,0,0,1,0.3333333333333333
26,71040,1.0,6,5.79,0.04,0,2,0,0,0,0,0,0,0,0,0.25
27,102000,2.0,6,10.99,0.1,0,6,0,0,1,0,1,0,0,0,0.6666666666666666
26,157500,4.0,5,11.86,0.16,0,3,0,0,0,0,0,0,1,0,0.375
21,24000,2.0,4,12.98,0.21,0,2,0,0,1,0,0,1,0,0,0.6666666666666666
24,102000,5.0,6,8.9,0.23,0,2,0,1,0,0,0,0,1,0,0.3333333333333333
36,30500,3.0,5,11.11,0.26,0,13,0,0,1,0,1,0,0,0,0.7222222222222222
27,63500,3.0,5,10.37,0.06,0,9,0,0,1,0,0,0,1,0,1.0
31,36000,5.0,6,6.99,0.17,0,9,0,0,0,0,0,0,0,1,0.6923076923076923
22,58617,6.0,3,15.21,0.09,0,2,0,0,1,0,0,1,0,0,0.5
24,73500,7.0,4,13.16,0.2,1,3,0,0,1,0,0,1,0,0,0.5
26,70000,4.0,4,13.98,0.06,1,4,0,0,0,1,0,0,0,0,0.5
28,85100,12.0,6,7.51,0.09,0,8,0,0,0,1,0,0,0,0,0.8
27,30000,5.0,5,11.36,0.4,0,9,0,0,1,1,0,0,0,0,1.0
22,42500,7.0,3,14.11,0.28,1,2,0,0,1,0,0,1,0,0,0.5
40,39960,0.0,4,15.23,0.03,1,14,0,0,1,1,0,0,0,0,0.6363636363636364
25,100000,9.0,5,10.59,0.18,0,2,0,0,0,0,1,0,0,0,0.2857142857142857
24,22000,8.0,6,7.51,0.5,0,2,0,0,1,1,0,0,0,0,0.3333333333333333
24,32400,1.0,4,13.98,0.22,1,2,0,0,1,0,0,1,0,0,0.3333333333333333
26,70000,6.0,3,10.99,0.14,0,4,0,0,0,0,1,0,0,0,0.5
23,100000,0.0,4,14.26,0.01,0,3,0,1,0,0,0,0,0,1,0.6
22,70000,5.0,4,13.92,0.21,0,2,0,0,0,0,0,0,0,0,0.5
39,55000,3.0,4,13.98,0.24,0,14,0,1,0,0,1,0,0,0,0.6666666666666666
22,68400,0.0,3,15.95,0.15,0,4,0,0,0,0,0,0,0,0,1.0
54,48000,20.0,6,8.0,0.13,0,20,0,1,0,0,0,0,1,0,0.5555555555555556
24,55845,1.0,3,14.96,0.21,0,4,0,0,1,0,0,1,0,0,0.6666666666666666
30,68803,3.0,6,6.17,0.03,0,10,0,0,1,0,0,1,0,0,0.8333333333333334
26,44000,0.0,6,6.91,0.19,0,4,0,0,0,0,1,0,0,0,0.5
32,75000,2.0,3,15.65,0.03,1,10,0,0,0,0,0,0,0,1,0.7142857142857143
33,29736,4.0,5,9.99,0.31,0,10,0,0,1,0,0,0,0,1,0.6666666666666666
22,20000,2.0,6,7.49,0.5,0,4,0,0,1,1,0,0,0,0,1.0
22,65200,1.0,6,7.14,0.06,0,4,0,0,0,0,0,0,0,0,1.0
23,24996,4.0,5,12.69,0.2,0,2,0,0,0,1,0,0,0,0,0.4
35,39996,4.0,6,5.99,0.2,0,5,0,0,1,1,0,0,0,0,0.29411764705882354
46,56000,1.0,6,10.99,0.11,0,16,0,0,0,1,0,0,0,0,0.5714285714285714
33,36000,10.0,6,8.49,0.14,0,8,0,0,0,0,0,0,1,0,0.5333333333333333
33,120000,3.0,6,8.9,0.12,0,7,0,0,0,1,0,0,0,0,0.4666666666666667
25,49716,6.0,6,9.32,0.16,0,2,0,0,0,0,0,1,0,0,0.2857142857142857
26,92500,3.0,5,11.71,0.13,0,3,0,0,1,0,0,0,0,0,0.375
38,26400,4.0,4,12.73,0.18,1,14,0,1,0,0,1,0,0,0,0.7
25,50300,3.0,2,18.39,0.02,1,3,0,0,0,0,1,0,0,0,0.42857142857142855
25,78000,0.0,5,9.64,0.32,0,4,0,0,0,0,1,0,0,0,0.5714285714285714
22,95000,3.0,5,11.49,0.08,0,2,0,0,0,0,0,0,0,0,0.5
31,200000,4.0,5,10.99,0.12,0,5,0,1,0,0,1,0,0,0,0.38461538461538464
28,70000,0.0,6,7.43,0.07,0,5,0,0,0,1,0,0,0,0,0.5
23,62000,3.0,4,13.49,0.16,0,4,0,0,1,1,0,0,0,0,0.8
24,35000,4.0,5,10.99,0.22,0,2,0,0,0,0,0,1,0,0,0.3333333333333333
26,34000,5.0,4,13.11,0.29,1,3,0,0,1,0,0,0,0,1,0.375
30,88800,14.0,6,6.62,0.08,0,6,0,0,0,1,0,0,0,0,0.5
24,54000,6.0,6,10.99,0.3,0,4,0,0,1,0,0,0,0,0,0.6666666666666666
23,45500,5.0,4,14.72,0.31,1,2,0,1,0,1,0,0,0,0,0.4
32,52392,9.0,5,10.99,0.27,0,10,0,0,1,0,1,0,0,0,0.7142857142857143
24,54996,8.0,5,10.99,0.13,0,3,0,0,1,1,0,0,0,0,0.5
33,90000,5.0,6,6.62,0.13,0,8,0,0,0,0,0,0,1,0,0.5333333333333333
23,91200,7.0,5,8.88,0.03,0,2,0,0,0,0,0,0,0,0,0.4
22,44000,3.0,4,13.43,0.08,1,3,0,0,1,0,1,0,0,0,0.75
26,45600,2.0,5,10.99,0.14,0,4,0,0,1,0,0,1,0,0,0.5
33,25000,0.0,4,12.53,0.12,1,10,0,0,0,0,0,0,0,0,0.6666666666666666
37,58000,9.0,5,10.99,0.31,0,17,0,0,1,0,0,0,0,1,0.8947368421052632
31,78411,9.0,6,10.99,0.02,0,6,0,0,1,0,0,0,0,0,0.46153846153846156
31,60000,2.0,6,5.99,0.08,0,5,0,0,1,0,0,0,1,0,0.38461538461538464
35,39000,8.0,5,9.99,0.13,0,6,0,0,1,0,0,1,0,0,0.35294117647058826
22,82000,6.0,5,9.25,0.13,0,3,0,0,0,1,0,0,0,0,0.75
23,28000,4.0,5,10.62,0.25,0,2,0,0,1,1,0,0,0,0,0.4
27,55000,4.0,5,12.42,0.27,0,10,0,0,1,0,0,0,0,1,1.1111111111111112
21,87500,5.0,4,13.98,0.29,1,3,0,0,0,0,0,0,1,0,1.0
23,34000,2.0,6,6.99,0.29,0,4,0,0,0,0,0,0,0,0,0.8
41,57000,11.0,6,7.51,0.18,0,12,0,0,0,0,0,0,1,0,0.5217391304347826
45,82800,4.0,4,12.87,0.3,1,14,0,0,1,1,0,0,0,0,0.5185185185185185
25,47052,5.0,5,10.99,0.45,0,2,0,0,1,0,0,0,0,1,0.2857142857142857
27,65000,0.0,5,11.14,0.09,0,9,0,0,1,0,0,1,0,0,1.0
21,151000,5.0,5,11.12,0.05,0,2,0,0,0,0,0,0,0,1,0.6666666666666666
30,42000,2.0,5,10.25,0.39,0,6,0,0,1,0,0,1,0,0,0.5
28,52260,4.0,6,7.51,0.17,0,7,0,0,0,1,0,0,0,0,0.7
34,286000,11.0,6,6.62,0.1,0,6,0,0,0,0,0,0,0,1,0.375
28,114400,0.0,6,7.29,0.1,0,6,0,0,0,0,0,0,1,0,0.6
36,21996,3.0,3,14.11,0.11,0,11,0,0,1,0,0,0,1,0,0.6111111111111112
28,40000,1.0,4,10.99,0.04,1,9,0,0,1,0,0,0,1,0,0.9
34,80000,4.0,2,10.99,0.15,0,10,0,0,0,0,1,0,0,0,0.625
24,180000,8.0,2,18.64,0.1,1,4,0,0,1,1,0,0,0,0,0.6666666666666666
27,120000,0.0,6,7.29,0.06,0,10,0,0,1,0,0,0,0,0,1.1111111111111112
22,62000,3.0,6,6.03,0.03,0,3,0,0,0,1,0,0,0,0,0.75
21,39996,6.0,4,13.48,0.33,0,2,0,0,0,1,0,0,0,0,0.6666666666666666
27,72000,11.0,5,11.86,0.07,0,10,0,0,0,0,0,0,1,0,1.1111111111111112
24,43200,3.0,4,14.17,0.12,1,4,0,0,1,1,0,0,0,0,0.6666666666666666
30,76404,14.0,6,6.54,0.16,0,5,0,0,0,0,0,1,0,0,0.4166666666666667
25,27800,4.0,6,6.99,0.51,0,4,0,1,0,0,0,0,0,1,0.5714285714285714
28,70000,4.0,6,5.99,0.34,0,5,0,0,0,0,0,0,0,0,0.5
36,105859,20.0,5,11.99,0.11,0,15,0,1,0,0,0,0,0,1,0.8333333333333334
23,47000,8.0,6,7.51,0.16,0,4,0,0,0,0,0,0,0,1,0.8
23,48000,3.0,5,11.89,0.13,0,3,0,0,1,1,0,0,0,0,0.6
33,186996,0.0,3,14.46,0.13,1,8,0,0,0,1,0,0,0,0,0.5333333333333333
25,38000,9.0,5,11.71,0.13,0,3,0,0,1,1,0,0,0,0,0.42857142857142855
22,52000,0.0,3,15.58,0.15,0,3,0,0,1,0,0,0,0,1,0.75
24,32000,5.0,4,13.49,0.06,1,2,0,0,1,0,0,1,0,0,0.3333333333333333
29,100000,3.0,3,15.33,0.13,0,6,0,0,0,0,0,0,1,0,0.5454545454545454
26,52000,10.0,3,15.65,0.1,1,4,0,1,0,0,0,0,0,0,0.5
43,84000,0.0,6,5.42,0.14,0,16,0,0,0,0,0,0,0,0,0.64
22,45630,0.0,2,18.64,0.05,0,2,0,0,1,1,0,0,0,0,0.5
30,60000,1.0,4,13.84,0.2,1,7,0,0,1,0,1,0,0,0,0.5833333333333334
22,26000,2.0,6,7.4,0.08,0,2,0,0,0,1,0,0,0,0,0.5
23,31000,7.0,5,10.99,0.23,0,3,0,0,1,0,1,0,0,0,0.6
35,27600,19.0,5,11.86,0.11,0,5,0,0,0,1,0,0,0,0,0.29411764705882354
22,34000,3.0,6,7.51,0.15,0,2,0,0,1,0,0,0,0,0,0.5
26,132000,3.0,6,7.51,0.02,0,3,0,0,0,0,0,0,1,0,0.375
24,33000,7.0,6,10.99,0.42,0,2,0,1,0,0,0,0,0,1,0.3333333333333333
23,72000,4.0,4,13.85,0.14,1,3,0,0,1,0,0,1,0,0,0.6
40,32400,4.0,6,7.9,0.19,0,15,0,0,1,0,1,0,0,0,0.6818181818181818
23,93600,3.0,3,15.21,0.27,0,4,0,0,1,0,0,0,0,1,0.8
32,60000,2.0,3,14.83,0.25,0,9,0,0,0,1,0,0,0,0,0.6428571428571429
24,19464,4.0,4,13.84,0.13,1,3,0,0,1,0,0,0,1,0,0.5
30,32918,5.0,3,14.59,0.24,1,8,0,0,1,0,0,0,0,0,0.6666666666666666
21,18008,1.0,5,9.7,0.17,0,2,0,0,1,0,0,1,0,0,0.6666666666666666
32,26000,4.0,4,13.11,0.53,1,10,0,1,0,0,0,0,0,1,0.7142857142857143
25,72000,9.0,3,15.62,0.13,0,4,0,0,0,1,0,0,0,0,0.5714285714285714
25,42000,2.0,3,17.27,0.16,0,2,0,0,1,0,0,1,0,0,0.2857142857142857
21,35360,2.0,3,15.31,0.35,0,4,0,0,0,1,0,0,0,0,1.3333333333333333
22,46500,1.0,5,10.62,0.09,0,3,0,0,0,1,0,0,0,0,0.75
24,38400,0.0,2,16.0,0.21,1,2,1,0,0,0,0,0,0,1,0.3333333333333333
49,86400,7.0,6,7.51,0.2,0,14,0,0,1,0,0,0,1,0,0.45161290322580644
24,71480,8.0,1,10.99,0.25,0,4,0,0,1,0,1,0,0,0,0.6666666666666666
29,34000,6.0,3,16.77,0.24,1,10,0,0,1,0,0,0,0,0,0.9090909090909091
25,19800,9.0,3,16.29,0.18,0,2,0,0,1,0,0,1,0,0,0.2857142857142857
30,108000,14.0,5,10.99,0.05,0,5,0,0,0,0,1,0,0,0,0.4166666666666667
25,53000,9.0,4,12.23,0.15,0,3,0,0,1,1,0,0,0,0,0.42857142857142855
31,100000,6.0,4,12.61,0.13,0,7,0,0,0,0,1,0,0,0,0.5384615384615384
33,59450,1.0,5,10.38,0.05,0,5,0,0,0,0,0,0,1,0,0.3333333333333333
27,67000,1.0,4,14.72,0.12,0,9,0,0,1,0,0,0,0,0,1.0
21,33600,5.0,6,7.88,0.3,0,2,0,1,0,0,0,1,0,0,0.6666666666666666
23,62000,1.0,5,10.95,0.1,0,3,0,0,0,0,0,0,1,0,0.6
24,130000,8.0,5,11.99,0.05,0,3,0,0,0,0,0,0,0,0,0.5
29,120000,11.0,3,14.09,0.04,1,6,0,1,0,0,0,0,0,0,0.5454545454545454
29,125000,2.0,4,13.47,0.07,1,5,0,0,0,0,1,0,0,0,0.45454545454545453
31,60000,4.0,6,8.9,0.42,0,10,0,0,1,0,1,0,0,0,0.7692307692307693
27,70000,11.0,3,12.92,0.11,1,6,0,0,1,0,1,0,0,0,0.6666666666666666
30,34000,0.0,3,15.57,0.07,1,5,0,0,1,0,0,1,0,0,0.4166666666666667
29,32000,2.0,4,14.65,0.22,1,10,0,0,1,1,0,0,0,0,0.9090909090909091
23,34000,5.0,2,17.06,0.26,1,4,0,0,1,0,0,1,0,0,0.8
28,75000,5.0,6,7.51,0.15,0,9,0,0,1,0,0,0,1,0,0.9
30,21600,4.0,5,11.71,0.23,0,7,0,0,1,0,0,0,0,1,0.5833333333333334
30,83000,4.0,5,11.11,0.24,0,9,0,0,0,0,0,0,0,0,0.75
31,10200,4.0,3,10.99,0.1,1,10,0,0,1,0,0,1,0,0,0.7692307692307693
46,48000,0.0,6,10.99,0.2,0,17,0,0,0,0,0,0,1,0,0.6071428571428571
29,26004,13.0,3,14.74,0.15,1,9,0,0,0,0,0,0,0,0,0.8181818181818182
25,70000,5.0,6,5.42,0.1,0,2,0,0,1,0,1,0,0,0,0.2857142857142857
27,50000,11.0,4,11.59,0.15,1,6,0,0,0,0,0,0,1,0,0.6666666666666666
30,55000,3.0,5,10.38,0.22,0,8,0,0,0,0,0,0,0,0,0.6666666666666666
22,45004,1.0,4,14.35,0.2,1,4,0,0,1,0,0,0,1,0,1.0
28,70000,7.0,6,6.62,0.11,0,5,0,0,0,1,0,0,0,0,0.5
22,32400,6.0,4,14.27,0.23,0,2,0,0,1,0,0,0,0,1,0.5
22,34000,6.0,3,15.99,0.44,1,2,0,0,0,0,0,0,0,1,0.5
35,54000,1.0,3,14.46,0.17,0,8,0,0,1,1,0,0,0,0,0.47058823529411764
22,33280,2.0,4,12.53,0.3,1,4,0,0,1,0,0,0,0,1,1.0
27,72000,9.0,3,17.58,0.31,1,6,0,0,0,0,0,0,1,0,0.6666666666666666
23,70000,5.0,5,12.21,0.29,0,4,0,0,0,1,0,0,0,0,0.8
24,108000,8.0,5,9.88,0.07,0,4,0,0,1,0,0,0,0,0,0.6666666666666666
25,144996,9.0,3,14.84,0.12,0,3,0,0,0,0,0,0,0,0,0.42857142857142855
44,115000,3.0,5,10.99,0.1,0,14,0,0,0,0,1,0,0,0,0.5384615384615384
35,32000,1.0,6,7.14,0.1,0,9,0,0,1,1,0,0,0,0,0.5294117647058824
25,52000,8.0,5,10.65,0.28,0,4,0,0,0,0,1,0,0,0,0.5714285714285714
21,29000,5.0,5,9.91,0.39,0,3,0,0,1,0,0,0,0,0,1.0
22,45000,3.0,5,11.99,0.07,0,4,0,0,1,0,0,0,1,0,1.0
25,34000,2.0,4,11.22,0.45,1,4,0,0,0,0,0,1,0,0,0.5714285714285714
23,20000,1.0,6,7.14,0.16,0,4,0,0,1,0,0,0,1,0,0.8
22,34000,4.0,6,10.99,0.18,0,2,0,0,1,0,0,0,1,0,0.5
23,41004,8.0,6,9.32,0.24,0,4,0,0,0,0,0,0,0,1,0.8
23,48000,8.0,3,14.83,0.03,1,2,0,0,0,0,0,1,0,0,0.4
28,50000,4.0,6,7.49,0.3,0,6,0,0,1,0,0,0,1,0,0.6
22,37000,4.0,5,10.99,0.27,0,2,0,0,1,0,0,0,0,0,0.5
32,35000,11.0,4,13.61,0.11,0,6,0,0,0,0,0,0,0,0,0.42857142857142855
25,30035,9.0,4,12.87,0.03,1,2,0,0,1,0,0,1,0,0,0.2857142857142857
29,30000,0.0,4,13.85,0.22,0,8,0,0,0,0,0,0,0,1,0.7272727272727273
24,30000,7.0,4,13.61,0.27,1,3,0,0,1,0,0,1,0,0,0.5
23,57800,2.0,5,10.99,0.09,0,4,0,0,1,0,0,1,0,0,0.8
26,64800,5.0,5,11.99,0.03,0,4,0,0,0,0,0,1,0,0,0.5
27,56000,2.0,5,10.65,0.25,0,7,0,0,1,0,0,1,0,0,0.7777777777777778
22,51000,5.0,5,12.53,0.39,0,3,0,0,1,1,0,0,0,0,0.75
25,90000,7.0,6,9.32,0.12,0,3,0,0,0,0,0,0,0,1,0.42857142857142855
22,60000,6.0,3,15.21,0.13,0,4,0,0,1,0,0,0,0,1,1.0
28,58000,3.0,5,11.71,0.22,0,7,0,0,1,1,0,0,0,0,0.7
41,42000,1.0,5,12.18,0.08,0,16,0,0,1,0,0,0,0,1,0.6956521739130435
24,105000,8.0,5,10.95,0.14,0,3,0,0,1,0,0,0,0,0,0.5
31,102000,11.0,5,10.0,0.18,0,10,0,0,1,0,0,1,0,0,0.7692307692307693
39,38400,5.0,5,10.99,0.28,0,14,0,0,1,0,0,0,0,1,0.6666666666666666
27,63844,11.0,6,6.54,0.31,0,5,0,0,0,0,0,0,0,0,0.5555555555555556
35,60000,5.0,5,12.42,0.15,0,7,0,0,0,0,1,0,0,0,0.4117647058823529
29,68000,9.0,4,12.73,0.04,0,9,0,0,0,0,0,1,0,0,0.8181818181818182
34,97356,12.0,4,13.22,0.21,1,7,0,0,1,0,1,0,0,0,0.4375
26,150000,10.0,5,11.83,0.16,0,4,0,1,0,0,0,0,0,1,0.5
30,51000,6.0,4,12.73,0.29,1,5,0,0,0,0,0,0,0,0,0.4166666666666667
22,24960,4.0,6,7.51,0.18,0,4,0,1,0,0,0,0,1,0,1.0
26,39000,1.0,3,16.07,0.38,1,4,0,0,1,0,0,0,0,1,0.5
25,35000,3.0,5,12.53,0.07,0,2,0,0,1,0,0,0,0,1,0.2857142857142857
32,77000,14.0,5,11.49,0.3,0,6,0,0,0,0,0,0,0,0,0.42857142857142855
27,51000,1.0,6,7.74,0.04,0,6,0,0,1,0,1,0,0,0,0.6666666666666666
24,100000,8.0,1,18.62,0.3,1,2,0,0,0,0,0,0,0,1,0.3333333333333333
22,30000,1.0,5,10.65,0.2,0,2,0,0,1,1,0,0,0,0,0.5
24,91000,0.0,6,7.68,0.01,0,4,0,0,0,0,0,0,1,0,0.6666666666666666
26,33800,9.0,6,7.88,0.43,0,3,0,0,0,0,0,0,0,1,0.375
27,45000,4.0,4,14.22,0.22,1,6,0,0,1,0,0,1,0,0,0.6666666666666666
22,61200,6.0,6,6.62,0.18,0,4,0,0,1,0,0,0,1,0,1.0
24,98000,8.0,5,11.11,0.07,0,3,0,0,0,0,0,0,1,0,0.5
24,50000,3.0,4,13.79,0.34,0,3,0,0,1,0,0,0,1,0,0.5
34,95000,7.0,5,9.99,0.11,0,6,0,0,1,0,0,1,0,0,0.375
28,42000,5.0,5,12.42,0.11,0,9,0,0,1,0,0,0,1,0,0.9
23,50000,3.0,6,8.94,0.1,0,3,0,1,0,0,0,0,0,1,0.6
26,232500,0.0,4,14.17,0.11,1,2,0,0,0,0,0,1,0,0,0.25
32,70000,3.0,6,5.79,0.06,0,5,0,0,0,0,0,0,0,1,0.35714285714285715
30,35600,0.0,3,14.59,0.22,0,9,0,0,1,1,0,0,0,0,0.75
27,80000,2.0,6,6.99,0.15,0,6,0,0,0,1,0,0,0,0,0.6666666666666666
26,84191,5.0,6,6.62,0.11,0,4,0,0,0,0,0,1,0,0,0.5
21,55600,2.0,6,10.99,0.11,0,4,0,0,1,0,0,1,0,0,1.3333333333333333
27,23652,9.0,6,7.49,0.08,0,8,0,0,0,0,0,0,1,0,0.8888888888888888
24,70000,1.0,5,11.46,0.21,0,2,0,0,0,0,0,0,0,1,0.3333333333333333
27,17000,1.0,6,7.29,0.06,0,5,0,0,1,0,0,0,0,1,0.5555555555555556
26,68000,4.0,5,12.42,0.16,0,4,0,0,1,1,0,0,0,0,0.5
22,60000,3.0,6,8.9,0.15,0,3,0,0,1,0,0,1,0,0,0.75
22,95000,0.0,6,5.42,0.11,0,4,0,0,0,1,0,0,0,0,1.0
